"id","eigen.centrality","betweenness.centrality","community","ingredients"
1939,0.22424857184885,0,1,"pineapple juice concentrate"
1940,0.0540468052574798,0,1,"black cherry jell-o® mix"
1941,0.337347770357716,6.49991149967059e-05,2,"seedless cucumber"
1942,0.171905330232381,0,2,"instant white rice"
1943,0.236109579346504,0,2,"uncooked linguine pasta"
1944,0.146015240893135,0,2,"fresh asparagus tip"
1945,0.0538466396102635,0,1,"raspberry lemonade concentrate"
1946,0.0552514391824989,0,1,"honey maid graham cracker crumb"
1947,0.0957336898122272,0,1,"maple-cured bacon"
1948,0.365204333803347,8.69965576131357e-06,2,"breadcrumb"
1949,0.159861071927867,0,2,"frozen french-style green bean"
1950,0.0373268651675895,0,1,"custard powder"
1951,0.218882345839869,0,2,"vegetable cooking spray"
1952,0.116700483280921,0,2,"jarlsberg cheese"
1953,0.206011307145552,0,2,"ramen noodle pasta"
1954,0.0378087758483575,0,1,"superfine castor sugar"
1955,0.0444061254889109,0,1,"mixed frozen berry"
1956,0.182334577024794,0,2,"vegetable protein"
1957,0.631124500615778,1.15754255451989e-05,2,"flat-leaf parsley"
1958,0.661791246615117,0.0227066441351008,2,"ground black"
1959,0.329093443619681,0,2,"large meaty ham bone"
1960,0.211187656340008,0,2,"beef soup bone"
1961,0.15214780323609,0.000630788345803684,1,"unsweetened cocoa"
1962,0.229292438838288,0,2,"onions chunk"
1963,0.146007153142676,0,1,"lemon yogurt"
1964,0.0694022253881967,0,2,"loaf round crusty italian bread"
1965,0.0985902993822522,0,1,"almond meal"
1966,0.132588006336524,0,1,"vanilla bean"
1967,0.367786305067124,0,2,"ginger paste"
1968,0.16200198843428,0,2,"whole wheat elbow macaroni"
1969,0.210364893959086,6.83637398058483e-05,1,"day-old bread"
1970,0.248750652727786,0,2,"rib roast"
1971,0.0832051821016943,0,2,"matzo farfel"
1972,0.140619994456233,0,2,"boneless beef roast"
1973,0.161656807375312,0,2,"uncooked pasta shell"
1974,0.118511708378781,5.93240559191445e-06,2,"english muffin"
1975,0.131872647115192,0,2,"whole chicken giblet"
1976,0.0494255946638424,0,1,"prepared pastry shell"
1977,0.153424072190709,6.73963921546122e-06,1,"fresh lemon peel"
1978,0.243314222030292,0,2,"bamboo shoot"
1979,0.200920903840435,0,2,"whole grain dijon mustard"
1980,0.231860236004669,0,2,"turmeric powder"
1981,0.0664694517103266,0,2,"cole slaw dressing"
1982,0.196660592364008,4.42426120597747e-06,2,"fettuccini pasta"
1983,0.133255375465299,0,1,"container low-fat yogurt"
1984,0.140378267080343,0,1,"frozen limeade concentrate"
1985,0.641901042778267,0.000728419825636471,2,"kernel"
1986,0.033937681302107,0,1,"lavender flower"
1987,0.0862530433701347,0,1,"wheel brie cheese"
1988,0.0664807918744681,5.1402124061649e-05,1,"vanilla frosting"
1989,0.299354130363855,0,2,"paneer"
1990,0.0793548671448003,0,2,"cream shrimp soup"
1991,0.214084719471157,0,2,"pork tenderloin cube"
1992,0.0513084558176835,0,1,"barley nugget cereal grape-nuts™"
1993,0.217457976183747,0,2,"dry brown lentil"
1994,0.484319833827854,0.000228252922469391,2,"skinless boneless chicken"
1995,0.0344965543869024,0,1,"rye whiskey"
1996,0.139843899806204,0,1,"spanish peanut"
1997,0.0594749779675495,0,1,"lemonade mix"
1998,0.245439839073216,0,2,"genoa salami"
1999,0.129936181333414,0,2,"seafood seasoning"
2000,0.277030170389968,2.58638414525538e-06,2,"prawn"
2001,0.12049791344258,0,2,"italian-style seasoned bread crumb"
2002,0.120901788985082,0,1,"large ripe banana"
2003,0.121866406733356,0,1,"soft tofu"
2004,0.152844630508793,0,2,"horseradish mustard"
2005,0.442407421442661,6.79332786683862e-05,2,"skinless boneless thigh"
2006,0.220931864734021,0,2,"frozen lima bean"
2007,0.181094089051858,0,2,"italian-style bread"
2008,0.346991071608766,3.538462896348e-05,2,"drumstick"
2009,0.0856895497959178,0,2,"bone-in pork roast"
2010,0.140628625023327,0,1,"grand marnier"
2011,0.0440854639441165,0,1,"chocolate drink mix"
2012,0.194021832325036,0,2,"fresh morel mushroom"
2013,0.215536874976453,0,2,"uncooked rotini pasta"
2014,0.0423617174588985,0,1,"vanilla chip"
2015,0.0690978261107525,0,1,"spice islands® pure vanilla extract"
2016,0.232694789667654,0,2,"gochujang korean hot pepper paste"
2017,0.0443570869981182,0,1,"container strawberry yogurt"
2018,0.193898905046559,0,1,"dark raisin"
2019,0.188939117407514,0,2,"dannon oikos plain greek nonfat yogurt"
2020,0.0920925736753868,0,1,"cream sherry"
2021,0.430842801642682,6.06588471773253e-05,2,"cooked medium shrimp"
2022,0.0320078313522844,0,1,"baker semi-sweet baking chocolate"
2023,0.107249882182242,0,2,"thick bacon"
2024,0.119639431646073,0,1,"no-calorie sucralose sweetener"
2025,0.249901606305219,0,2,"uncooked alphabet pasta"
2026,0.0966312434203025,0,2,"container fat-free sour cream"
2027,0.135422240501975,6.73963921546122e-06,1,"creme cassis liqueur"
2028,0.137272727167841,0,2,"celery flake"
2029,0.258424569297629,0.000676764489141021,2,"yellow corn"
2030,0.214683670243565,0,2,"hoagie roll"
2031,0.172426366946324,0,1,"smooth peanut butter"
2032,0.0849666485499341,6.73963921546122e-06,2,"container reduced-fat sour cream"
2033,0.176192948100406,0,1,"heavy cream room temperature"
2034,0.156644175556838,3.94287932633338e-05,2,"whole wheat bread crumb"
2035,0.074801107138847,0,1,"tangerine juice"
2036,0.242333948509427,0,2,"green onion top"
2037,0.141361183949824,3.7981865070184e-06,1,"rice cereal"
2038,0.287612021744126,0,2,"extra-firm tofu"
2039,0.561278601656615,0.000133479125818075,2,"chestnut"
2040,0.257537218418123,0,2,"fresh parsley leaf"
2041,0.17598787860338,0,2,"chicken part"
2042,0.249451881872019,0,2,"baby potatoes half"
2043,0.114809647269876,0,2,"beef rump roast"
2044,0.0280407288235798,0,1,"ice cream sandwich"
2045,0.224185341815881,0,2,"hot italian sausage link"
2046,0.137248157631034,6.73963921546122e-06,2,"stone ground cornmeal"
2047,0.0429557346581876,0,1,"chocolate-hazelnut spread"
2048,0.406345142617677,1.30223537383488e-06,2,"gravy"
2049,0.215685126699301,0,2,"polenta"
2050,0.0725789964574645,0,1,"ice cold water"
2051,0.0493325611737031,0,1,"concord grape"
2052,0.147372624426407,0,2,"chervil"
2053,0.341602529298255,5.06424867602453e-07,2,"hot chile pepper"
2054,0.0813413127952362,0,1,"large strawberry"
2055,0.230166130235275,0,2,"dry fajita seasoning"
2056,0.0805155522847344,0,1,"whipped cream"
2057,0.322707735289304,0,2,"large yellow bell pepper"
2058,0.159506829543205,0,2,"dry crab boil"
2059,0.181017758610499,0,2,"dry black beans"
2060,0.106187584982373,0.000124797556659176,1,"nilla wafer"
2061,0.0960879065919922,0,2,"all-purpose mix"
2062,0.125624519048685,0,2,"fresh cheese-filled tortellini"
2063,0.0931737982790278,0,1,"scotch whiskey"
2064,0.672717801549435,0.000142377734205947,2,"rib"
2065,0.30544367650715,0,2,"whole star anise pod"
2066,0.025431399516649,0,1,"dekuyper® triple sec"
2067,0.247345871424389,0,2,"red enchilada sauce"
2068,0.0470270303227052,0,1,"frozen blackberry"
2069,0.458947662667763,5.20894149533952e-06,2,"jasmine rice"
2070,0.176885400249583,0,2,"old el paso® tortilla"
2071,0.265478549860895,0,2,"dried sage"
2072,0.138399736280477,6.73963921546122e-06,2,"flounder fillet"
2073,0.213365146331709,3.84159435281289e-05,1,"bitter"
2074,0.179299990643683,0,2,"tomato basil feta cheese"
2075,0.10165981359556,0,2,"all-purpose baking mix"
2076,0.195266448217746,0,2,"uncooked barley"
2077,0.113768996638645,0,1,"frozen lemonade concentrate"
2078,0.304245182596802,2.82874461760799e-05,2,"tomatoes wedge"
2079,0.157069750523074,0,2,"ground celery seed"
2080,0.408453660785341,1.76525239564284e-05,2,"italian sausage casing"
2081,0.0570419697168703,0,2,"frozen brown potato"
2082,0.162160640436653,6.73963921546122e-06,2,"prepared basil pesto sauce"
2083,0.120875821418481,0,2,"tahini paste"
2084,0.340603421238528,7.77000439721478e-05,2,"pita bread"
2085,0.221695085227311,0,2,"dry white bean"
2086,0.287639996457923,0.000139990302687249,1,"preserve"
2087,0.0994276517730852,0,2,"frozen cheese ravioli"
2088,0.193403523369975,0,2,"collard"
2089,0.0677469752207995,0,2,"corned beef"
2090,0.0534410770290206,0,2,"little smokie sausage"
2091,0.136701445778674,0,1,"large tart apple"
2092,0.197267896116483,0,2,"sweet barbeque sauce"
2093,0.257668620778849,9.177658825122e-06,1,"fresh pineapple chunk"
2094,0.0978227252839118,0,1,"cinnamon-flavored applesauce"
2095,0.0748221784158608,0,1,"jell-o vanilla flavor instant pudding pie filling"
2096,0.066414990041226,0,1,"banana extract"
2097,0.0723386806097891,0,1,"chocolate-coated caramel-peanut nougat candy"
2098,0.169198124496755,0,2,"chopped ham"
2099,0.0531018871827437,0,2,"green plantain"
2100,0.0660694184563567,0,1,"cherry pie filling"
2101,0.0832854127973624,0,1,"oat cereal"
2102,0.0761938196949887,0,1,"fine cornmeal"
2103,0.243214618949271,0,2,"links hot italian sausage"
2104,0.191320962304024,0,2,"lean ground venison"
2105,0.422839783903209,1.55363914739467e-05,2,"pancetta"
2106,0.130478649370603,0,2,"blue cheese dressing"
2107,0.150710776101492,0,2,"alfredo-style pasta sauce"
2108,0.202233693162609,0,2,"ears fresh corn kernels cob"
2109,0.0236200301007169,0,1,"prepared chocolate frosting"
2110,0.10094669203826,0,1,"bittersweet chocolate chip"
2111,0.159794736592879,0,2,"round steak cubed"
2112,0.107879990025659,0,1,"black ham"
2113,0.316602682043785,0,2,"crab boil seasoning"
2114,0.063136970652645,0,1,"pitted cherry"
2115,0.0344949854814751,0,1,"cranberry jell-o® mix"
2116,0.148830197572193,0,2,"diced green chile"
2117,0.0582923454041129,0,2,"helix snail"
2118,0.0977988720501249,0,2,"island salad dressing"
2119,0.204078664272945,1.79729151991973e-05,2,"mexican-style cheese"
2120,0.313613096248478,0,2,"annatto"
2121,0.10056020064335,0,1,"soy flour"
2122,0.281343502859084,0,2,"peanut sauce"
2123,0.056474010040889,0,1,"raspberry sherbet"
2124,0.198166652646412,0,2,"thin egg noodle"
2125,0.0752984655205065,0,1,"strawberry yogurt"
2126,0.086002956325746,0,2,"blue cheese crumble"
2127,0.148868997850196,6.73963921546122e-06,2,"pepperidge farm® herb stuffing"
2128,0.388128046180073,1.30223537383488e-05,2,"fettuccine"
2129,0.0472103921588354,0,1,"vanilla wafer cookies"
2130,0.27642934150969,0,2,"green cardamom pod"
2131,0.162796718322424,9.54972607478911e-06,1,"schnapp"
2132,0.219187206347868,0,2,"creamy butter"
2133,0.164798153606793,1.6712020630881e-05,2,"sleeve buttery round cracker"
2134,0.0731779042580911,0,2,"pork baby rib"
2135,0.167414076776025,6.73963921546122e-06,2,"small mushroom"
2136,0.159836646927588,0,2,"crumbled bacon"
2137,0.170907745710753,0,2,"beef roast"
2138,0.0765927171551083,0,1,"unsulfured molass"
2139,0.146979936686904,0,2,"torn spinach"
2140,0.256907759539316,0,2,"mexican-style tomato"
2141,0.275979722443729,0,2,"garlic pepper"
2142,0.061504626878718,0,2,"ready pizza crust"
2143,0.221014869680146,0,2,"boneless skinless chicken strip"
2144,0.281813251016815,0,2,"coarse-grain mustard"
2145,0.530455968152764,4.4619648156259e-05,2,"garlic sauce"
2146,0.273119079989117,0,2,"vine-ripened tomato"
2147,0.187945686489889,0,2,"cornbread mix"
2148,0.0440739326140516,0,2,"beau monde ™ seasoning"
